25860,133662,347976,384491,632585,864899,1012899,1493520,1288972,1482088,1764185,1814286,1881756,1413012,854123,982176,857405,771530,480233
374544,872202,1281560,1506234,1550708,1974697,2037567,2835931,3021134,3079794,3167761,2836121,2157545,1563702,2179055,1282359,1042375,688895,622311
33355,24291,25265,542535,795043,708119,1530427,1219428,1122986,1541373,1647028,1791972,2323503,1995316,1605911,1171983,487252,134485,29900
15774,316014,414138,884766,1000927,1295834,1117690,2327721,1668180,2535148,2240982,2480652,1322886,2116440,1297104,1421446,905810,541820,340340
857960,565092,876046,1162168,1227626,1260420,1269336,1680978,1905753,1666170,1385819,1391871,1009970,933838,750896,519265,495814,334383,84753
138550,843660,1001246,951582,1207086,1502760,1354221,1220465,2282716,2474752,1510898,1487105,1430269,806099,680959,984179,860398,346600,44405
663784,554156,546006,1071332,1518365,1208382,1981712,1718075,2339048,2067640,1984023,1934836,1577087,1620365,831238,1187901,266718,417152,32096
28696,311462,421129,730708,900981,811955,1068502,1652931,1932236,1708236,1519943,1190416,1229100,1327098,1138629,795900,465740,160911,58311
104944,110107,383676,633353,919438,851215,949158,1623086,1986356,2104345,1704520,1578553,1390585,1164630,942401,757093,518327,169361,34960
851278,1654059,2361043,2818200,3223593,3531708,3563037,3832940,3648866,3754307,2939780,2554233,2160169,1560120,948804,730538,736950,329136,233945
123321,438672,854216,1183598,1302693,1370912,1703421,2114644,2643242,3320751,3569016,3289049,2597487,2014471,1967968,1583644,970408,1054695,520650
118944,488006,611123,1226861,1839009,1845876,2237494,2518717,3270219,3062599,2914667,2670378,2376286,1988154,1206954,1062303,598008,411435,83250
136825,550428,963606,834062,614401,849240,1295013,1792938,1810331,1987813,1389288,1211746,923452,1208877,1176218,814474,567446,219064,162792
30906,99969,504597,786201,828580,1359847,1825529,2259954,2330584,2476934,2412296,2509414,1733393,1614581,1241896,910009,304725,345203,87174
91218,294418,240822,369139,478200,1332531,1408269,1493528,2060312,2659544,2891105,2213979,2813683,3014776,2530213,1851512,1708307,1345123,611861
90873,183848,346838,516420,565179,791091,863598,933828,1512931,1523454,1895020,1976990,1304425,1268916,1306214,1552469,1435533,1303124,665184
97917,246477,674249,981252,753809,1487404,881607,1217747,1379882,2210983,1530521,2012157,1349019,964588,608716,639710,482952,351812,204168
53592,747199,770334,540065,1289127,1678279,1240760,2125599,2598872,2248166,2273392,2371038,1840223,1400716,1161617,1111269,661122,178555,16775
117445,406378,782975,1041224,1190592,1472640,1959692,2628290,2657663,2523541,2611415,2390461,1898808,1735306,1482188,932033,626133,253762,96390
405490,553043,464636,1326118,1936131,1643648,1761223,1683779,1802416,2274403,1737313,1441431,1624911,790581,829835,516762,539018,498916,42076
402201,1149771,1647967,1918124,2038851,2434899,2633083,3153958,2560225,2717260,1742543,1911414,1026287,1289919,612903,615049,122988,168562,20658
110000,528970,1112215,933940,1449875,1780909,2024851,1875399,2066046,2897937,2407879,2336543,1782803,1844275,1215485,813290,540327,474236,250236
257439,781467,1106871,1182627,1762896,2130138,2659967,2875810,2787158,2983465,3102523,2313195,1932261,1978760,1544302,1455924,662249,634410,492200
525198,653744,663659,689118,1434277,1876641,1676432,2615913,2086599,2253241,1959278,1872799,1547490,1094845,1064000,341459,455921,93828,1368
15244,347994,356881,829785,761843,1212907,1089142,1843500,1304541,1872009,1155938,1936467,659358,1448086,578235,814419,347400,154890,229500
19352,77258,113267,372938,950039,910634,1004677,1524987,1403043,1699510,1958567,1251967,1476806,1406578,627429,617118,688186,241560,236544
153734,527549,644499,834164,1409975,2115912,2080407,1626908,2116246,1779812,1863194,1645619,1973031,1196287,841443,407176,321108,127960,45625
96957,703711,958751,1099192,1541513,2024627,1993135,2074633,1826161,2979415,2098869,1613996,1658197,1406700,855954,714931,290435,672711,97635
117130,289234,335839,1065838,1013423,762571,286914,1121691,1762527,1823977,1039262,1330388,913033,355133,392481,864511,1262445,492732,23150
322320,1027900,1482760,1849556,1815881,2193811,1751231,2204473,2763900,2453598,2390972,1696353,1494317,837688,1046263,813952,468728,457613,41132
204016,602153,786096,1170166,1247062,1288996,1614586,1940790,2101761,2852954,2601831,2191608,1826266,1314797,1433779,1544477,800922,645745,563870
10948,168856,714870,1237118,1628914,1727497,1748236,2305128,2536774,2383433,1771735,1195760,1075140,1007407,787870,387197,138168,13864,261
234498,218334,723451,937292,1064459,1525236,2159426,2207112,2587014,2980541,2895860,2845929,2294643,2108804,1891506,1419010,1008515,487988,105266
61045,221844,500394,644875,733536,1121931,1597375,2157666,2112867,2594294,2910001,2645420,1878418,2419606,2302012,1480583,921851,810718,309488
81982,272990,618067,829285,1204875,1687533,1953050,2542697,1948686,2547783,2250014,2930761,1805282,1368318,1363209,1042115,687633,227544,559104
97388,573166,708020,563864,918994,1530958,827588,1722149,2014308,2154848,1934800,1939529,1557111,1725819,834678,886719,799566,130911,60720
33702,63140,176250,384957,451010,830011,1165943,1288040,1737848,2315926,2432507,2485880,2569796,1843186,1261548,1273964,805662,791968,573686
27566,93639,157091,293578,327232,506386,570108,1076502,1284754,1992340,1832030,1997189,1580743,1375394,1124959,1071847,587947,324309,62274
143561,350120,381645,849765,1024597,1031883,1651984,1954500,2413353,2097734,2003418,2011967,1912024,1634183,1102233,662346,583802,375767,151894
383830,489070,839351,1378225,1605826,1964027,2625366,3149279,3513112,4105112,3682791,3465963,2960086,2232397,1742495,1770617,1660249,1010556,426512
583160,1163310,818884,1068312,1476325,1547092,2137496,2108896,2401459,3326889,2561488,1885510,2077080,1845464,1758395,1400292,1071793,918859,578856
362268,210868,995349,627595,1066759,787616,1232909,1447390,1944656,2124638,1736573,1677099,1127269,1083942,1072328,1044299,850299,578998,207570
38619,127353,470366,439033,614537,1173586,1419523,1382158,1498529,2022394,1945094,1601321,1374542,1354122,970725,445095,307067,230453,63438
728986,886774,731390,1264268,1269733,1774580,1920789,2045355,3030904,2699553,2078307,1842889,1524783,1682386,1419875,908183,759379,410314,61790
186446,546404,531114,1031898,1626744,1788977,2476057,2133303,1981341,2315404,2024393,2025810,2040700,1655059,1362519,933425,334723,324187,70136
73542,499779,756770,1003238,1276046,1746529,2335441,2216699,2666446,3122902,3325894,2742619,2341770,2128853,1542753,1245053,655297,887691,644138
30960,104175,372304,623155,1088207,1152121,1033911,1352582,1754893,1798666,2345581,1981997,1345503,1394284,1173690,1167925,854875,630474,141960
669870,1373601,1602130,1574547,2158228,2424582,2547680,2855851,2703192,2492652,2101707,1921502,929271,1634854,602705,477987,401853,107605,56615
399600,623205,1344034,1351090,1745080,1337251,2265776,2522589,3212125,2972383,2403999,1788898,1657419,1864268,1443579,1084872,497440,145992,62752
39266,116068,738022,1424350,1094762,1459930,1415016,1803127,2231961,1267046,1336658,1495349,1211734,623370,531614,308158,344258,71215,131036
364910,402895,510349,642776,855248,1371735,1016508,1188797,1252655,1446291,1327436,1078176,898156,681882,607394,228388,395822,377283,85900
373796,641811,849248,974001,1356867,1089904,1389074,1159440,1197445,1016185,1115921,491124,545237,199452,363978,190753,81313,34569,4860
174937,403160,491250,1067410,1190547,1015095,1503015,1481365,1636304,2545855,1794711,1211477,1377343,581808,994502,904806,294013,206044,5946
553392,850968,857436,1515132,2327170,2486692,2069843,2362690,2516359,2506842,2231720,2013891,1789084,1214067,572781,188825,250864,201247,88230
129108,441976,565855,1053026,1665007,1977673,2201351,2801664,3196130,3267267,3480154,2905002,2591796,2408345,1754186,1175992,1089618,619718,2208
422061,1104972,735433,251039,749435,1391125,1575530,2110388,2524878,2190268,1266791,1460061,2028930,1808190,1352359,1442603,1148355,496509,9971
55380,307890,628000,1080597,1509640,1756097,2013053,2621539,3064651,2915643,3121868,3354510,2835205,1805389,1913001,2144786,685010,692595,939858
401478,814993,1037017,1679504,1652993,1761970,2139807,1954029,2201024,2492473,1948754,1837439,1799716,1035709,1030507,760135,407856,315860,259216
198737,115815,122589,868097,683332,647669,590897,1446192,1746380,1942955,1049354,1612866,1868494,1183751,1173655,1020576,1328162,1036021,255200
25680,233660,739666,1343010,2070240,2691697,2903789,2732378,3075336,3643197,3919250,3515841,3070483,2212168,1503208,1230036,1343472,1000104,458180
89232,576160,606460,579168,454578,1039542,1570798,1572826,1277272,1073737,1677598,1414633,1273325,655829,872851,560172,528593,208551,155193
403522,672523,539818,1103820,1572690,1545118,2224833,1900465,2719379,3151420,2480713,2465965,2600530,2187794,1695424,1349698,1013531,1170008,567464
329795,626100,1284016,1883206,2359996,2908743,3261580,3343884,3208361,3337885,2870904,2850608,2306327,1895627,1360733,1105887,481720,263955,184653
68544,607956,1276179,1240710,1389578,1272360,1310635,1651246,1421581,2075476,2219401,1444324,1108773,1122525,707245,612315,541111,379506,245660
248710,367923,578952,523569,1357727,1432000,1913608,2316874,3136931,2671600,2901414,2500884,2737224,2095668,1859599,1403826,959531,381927,47580
167040,128496,744624,898047,1161984,1538100,1117682,903664,920826,1333738,1091447,1393725,938880,364802,298412,345811,336940,291880,152478
112728,120688,455946,319396,646322,1033963,1271940,1267993,2143023,1905338,2045427,1969738,1949984,2071797,1180489,1157782,799262,733712,198912
79143,285164,844543,1190977,967329,857963,1019774,2002161,2371335,2782259,2571922,1764456,1374676,1287368,1719234,1523545,1573934,940989,339452
268470,917856,1617249,1930857,2239915,2707856,2637525,3346996,3338537,3286737,3207502,2197150,2190819,1607594,1576632,1237928,573589,243200,33284
704475,523597,784436,718276,970555,1470404,1377943,1175495,1513214,1960190,1251657,1130278,892230,1250778,1240249,700888,81062,116583,122610
131157,287127,998658,1194918,1393686,1336188,1384403,1496603,1852827,1865888,1718186,1493201,1021908,899424,595420,774746,307794,303761,208145
38735,384260,604835,1095999,1354417,1508175,1905193,1767603,2007794,2023858,2188034,1944079,1528055,1278732,898358,577640,276366,271799,310868
734952,721303,703976,1547180,1946895,1403279,1291407,1451236,1400867,1590720,794535,873879,1405229,929727,289343,153308,382524,314150,32844
685950,601168,821298,667924,1089012,1131794,1021461,1246466,1676971,1789907,1475776,1498351,780558,932001,997332,520940,561610,719456,375934
65572,376727,784855,1236473,1854313,1971764,1695516,1605979,1845806,2117479,2063066,2203911,1551612,511153,384832,759072,886474,258672,17544
14790,230399,772536,1245583,1098733,866661,903132,1536609,2284225,2339172,1841621,1845889,1429272,1243570,1260551,1051879,951564,766890,246828
144943,157156,544651,1173675,1458278,1813302,2526947,2679273,2753951,2922901,2966962,2906687,2507265,2134249,2013827,1547790,861771,292362,22176
257984,536624,706808,1181964,911754,1404506,1891313,1923469,1920240,2556419,1505617,1281362,1668965,1259574,902516,802616,505605,295060,210000
349059,121076,1073531,1118288,1907502,2074940,2530131,3075371,2989603,3058437,2657667,2902483,2369269,1842871,1432578,1090243,812028,368391,113724
247324,499756,994615,1738909,2450016,3092943,3271892,3642784,3746055,4139321,3802632,3960796,3365454,2234662,1579414,1575995,1120664,664804,446404
687014,701416,1010592,2097778,2127322,2251982,2385997,3673691,3639954,3530681,3028174,3044239,2369119,2023684,1392087,1116828,946008,415304,68340
69042,470199,972230,1497070,1354565,1790243,1886025,2717100,2637684,2875045,2517124,1945581,2068168,1398566,1575036,643510,611902,499018,95892
12330,750981,1113930,1805919,1620829,1710142,2128959,1764607,2418684,2023401,2539516,1632220,1383142,1121775,1154606,990037,648302,619394,155936
373190,910702,1058351,1132410,1462717,1756860,1670969,2302128,2433382,2174096,1994593,1857004,1383813,1319554,987874,686911,750705,286160,98241
365194,1154049,884625,1023851,1776452,1422958,1580994,2066061,2505685,2584984,1565771,1382968,1470398,1015251,899774,764379,521311,299146,36754
202678,466669,924819,1557829,1673470,1823625,2200880,2116381,2297601,3115568,2774735,1973412,1858523,1554792,909799,790424,1000043,690144,100548
124709,164601,575646,1153437,848368,1328592,2294458,2472071,2500241,3140199,3148684,2361886,2501609,2330688,1714435,1164282,683707,253868,104105
197094,204747,305269,638768,714999,944550,1653880,1914741,1716870,2650804,2242452,2032854,2322369,2281079,1769710,1385548,910087,489213,238994
15912,93711,269892,686270,1223795,1681217,1704426,1766259,1993207,2408650,2059463,1869688,1538005,1249090,891371,947315,414110,276517,279598
294635,291030,825963,896163,961157,1156374,1367134,1684933,1920082,2560447,2462013,2148882,1565315,1330324,1458621,1393153,1306902,952692,336600
22032,343626,544766,696364,1292502,1489306,1542346,1609579,2069819,2219190,2228912,2575901,1961832,1788567,1254091,883763,958808,728868,496248
466928,547298,736481,682949,1395386,1251525,1408682,1816483,2038502,2100879,1360414,1610062,1022300,1222947,662533,798141,588382,377532,206001
126666,479999,380378,581242,1228103,1509434,1701035,2073357,2493673,2600659,2647854,2287718,2456372,2305754,1663284,1218119,849232,614318,171843
695196,468906,467056,944200,683581,1062516,1336441,1314798,2251106,2043207,1127235,1556934,1569726,1046458,1228404,1202604,787062,763314,385950
894075,587370,1120703,1072412,873812,1366124,1647237,3179725,3709141,4018798,2851860,2507828,2294506,2166851,2361851,2352019,2280640,1462423,593775
331160,1131668,1096602,1230113,1100179,1893338,1627219,1603316,1182821,1851062,807812,1144004,610437,1040829,358338,207093,289420,80085,5454
65148,346002,883417,1613914,2167093,2848921,3252067,3415953,3951098,4029882,3396763,3079792,2204159,1786918,1431822,688834,464397,211336,71838
224928,80537,72619,722597,604725,801475,1146348,1409359,1576972,1939045,1422137,1764602,2113320,1631132,1591953,1348746,1089102,854351,424732
509880,800440,650168,1376902,1503266,806364,2248055,2457565,2563365,2353829,1990371,1829402,1666365,1502004,1356267,1314164,506919,81735,42354
268806,205014,759069,515922,1231346,1764588,1901883,2288431,2775715,3475858,2870406,3208269,3133779,2958121,2350326,1912199,1762789,1225606,556764
69630,145960,390546,426738,599852,872842,1140482,1423389,1527500,1455656,1694212,1601495,976745,1434175,1110145,686526,507560,199772,10263
787512,654128,1332820,1726419,2191962,2652349,2894423,3518573,3737847,3734755,3258913,3092512,2619369,2064342,1555535,1163862,865498,520915,148050
92678,126982,477649,375490,710491,605286,994647,1480684,1817200,2344547,2134308,2140474,1675447,1892825,1780414,1437692,1389069,1280068,636120
268664,677143,671692,1143247,1528365,1287822,1606997,1905391,2282725,2489162,1525436,2000808,1390830,1413368,851652,826048,646624,377776,76680
679562,1190518,989768,786650,1492450,1430601,1923867,2749278,3034882,2556852,2281239,1913428,1757876,1734533,1644372,1417740,968240,559952,24192
275229,700198,1078623,1705923,1965198,2555646,2490408,2630998,2791459,3174283,2648977,2518677,1949000,1818153,1198228,796075,679682,662948,164045
717972,509091,497943,783002,1029099,1370628,1156195,2212175,1785575,1579318,1473699,1489524,1273256,1067541,1237560,580604,486918,173578,67550
106142,791239,957879,681550,1685158,1294011,1361918,1706191,2575603,3334377,2283145,2094056,2089435,1296001,1099068,1297015,1614406,1092018,244728
194292,341776,655588,896326,1023090,1053414,1559242,1582319,1528204,2067728,2059003,1017244,1235749,1440297,657808,608738,637282,295848,63928
755244,850509,1172136,1176466,1097640,888220,1684078,2126515,2393196,2703324,2266122,1455868,1141188,1408238,1237284,1422380,1104428,815304,300268
538832,615300,265608,1167136,1457648,833818,1835498,1975915,1974551,2418639,1672427,1488429,1715347,925889,955141,617330,460396,281824,58432
827700,1041260,1197930,2154212,2265874,2555200,3200536,3223875,3465726,4150435,3113188,2716296,2767748,1865657,1161875,1078868,664740,286689,156969
190848,475056,926328,1258182,1179444,1585175,2265273,2134044,2362105,3044733,2761701,2377415,2069178,1751488,1713763,1258463,740777,810614,480753
205692,474672,563128,972855,808545,1519292,1831778,2381686,2572004,3267295,2802635,3268991,2345246,2789607,2397630,2208950,1723160,866932,935080
104186,316036,296248,382096,551006,728347,1289757,1521549,1384327,1548760,1766818,1536195,1688333,1236157,961308,838146,510712,101256,110048
42772,226202,435451,1001527,1080346,1137467,1413911,1801350,2274494,2798856,2186808,1841888,1506939,1686965,1404602,1066010,684907,131711,53922
192556,362434,509368,1110172,1162595,1329681,2029092,2352573,2357324,2565256,2462403,2070010,2035758,1283508,1643064,1442857,1028009,525003,720605
246041,644993,1207152,1557815,1841374,1994442,1698017,1967548,1945871,2821708,2294113,2484824,1496488,1504014,1021661,1021238,909798,710368,578059
590940,737192,1269602,1501954,1573692,1984852,1934528,2488835,2986374,2856633,2461737,2673551,1450261,1611545,1903521,814349,1054449,738165,136500
4692,3160,268674,92218,896138,694452,751266,1872400,1459694,1806200,2224074,2415790,1559064,1674096,2095992,1236334,797478,662608,385120
94146,464839,707545,1085447,1441497,1750767,1622634,2334671,2390967,2547794,2704904,2313049,1713011,1796362,1088876,1328171,653263,614180,253877
545909,445374,878262,1529842,1750138,2163757,2204478,2977164,2464950,3004104,2327035,2171544,1936423,1305939,1075307,765027,465830,274883,89204
133667,264910,431319,590701,846839,1019956,1126359,1153082,1937281,2000690,2076581,1450154,1658574,1586594,1250174,655688,858665,813044,148966
338655,263206,527300,656151,957420,1425813,2080379,1997846,2518786,2206095,2271160,2373116,2103310,1540735,1334580,757994,642478,400732,79540
211288,730198,1125903,1541140,1863790,2079041,2959767,3590867,3941589,4367933,3746323,3222015,3160935,2642747,2394780,1831793,1006931,493116,81028
135616,364526,291260,551143,1033874,671540,729644,1213612,1329994,1408986,1401805,1446180,1472655,810928,523778,742473,809241,594261,229908
25250,389765,842026,1100745,881100,941816,963769,1218886,1070416,1267985,1191581,829923,498434,754454,897757,517687,715744,37998,14355
457082,448823,617505,1414008,1822786,1757061,2279054,2336312,2258355,2128782,1688181,2003019,2059205,1535408,1520455,1359850,585653,371571,223650
570031,952260,1048281,1309119,1812517,2155581,2367936,2588288,2794850,3751602,2680937,2279571,1947158,1528326,1689705,1072103,759803,339572,211460
214871,302889,382289,1184448,1663901,2256366,2999699,3015006,3566065,3457518,2711657,2635137,2211816,1631781,1344157,792618,476580,337824,6291
537895,475479,374363,1064554,1036797,1608065,1880262,1371605,2814731,3047791,2093406,2581157,2376357,1916552,2228834,1115466,870780,1105364,385392
347200,155120,460628,702162,1117073,913159,1338517,1927438,1935466,2225071,2246635,2083424,2085207,1869293,1362732,1518618,1301362,694260,246924
36707,138833,664518,202200,874018,617064,867483,1089008,1025414,1394914,815305,1226432,636015,829779,354179,439891,290189,233448,61932
260440,556253,875198,1053628,1372627,1573400,1453139,2272333,2298541,2877244,2528945,2294244,1942120,1288300,1540251,919677,1374075,698706,518373
258612,304435,600150,650974,1364302,1336402,2126259,2014726,2673352,2810256,2509515,2414880,1918115,2103006,1449538,1597166,941928,875667,778122
21411,95991,237257,753238,1064480,538425,386477,1082966,1430808,1531676,1089260,722983,867463,763036,462725,558161,402718,373565,212350
158057,526440,1083092,1175325,2145806,2171273,3067320,3068246,3192458,3068858,2579628,2653066,1779125,1730533,778389,867088,235752,396777,81744
86868,122068,536805,1101898,1384541,1649663,2130052,2287014,2735730,2784721,2601067,2318953,2184078,1588640,1363422,1021640,348471,538904,351848
230280,373514,431380,850140,863093,1667006,2299494,2096562,2569140,2432563,2253474,2279312,1937737,962928,1323127,705005,267593,383632,143856
599292,920982,726886,1068671,1106500,2033364,2342014,2471967,2575753,2682556,2678667,1953317,2079847,1790837,1943131,951225,769539,456868,207439
199048,457580,740498,1143058,1294080,1630737,1901837,2309428,2865438,3140173,2605666,2044129,2249101,1827499,1514824,1256692,1087998,258202,14824
324350,902687,1222668,1581675,2134842,2378719,2402894,2953775,3428020,3771953,3319852,3536209,2512967,2328164,1845114,1689987,1303678,911816,894720
593178,450250,1097320,1029398,1886743,1453697,1908053,2066433,2229869,2611646,1818354,1648412,1557050,1467277,1100471,854998,460240,336821,191542
19282,532117,827375,1056425,1615567,1532788,1748111,1859801,2632821,2410422,2677534,2187167,1621141,1282579,1021377,966949,658212,419772,71280
72324,491568,499122,1178512,1083140,1584976,2086016,2019875,2428935,2208915,2123471,1826211,1634428,1126985,1321720,1143375,525711,533988,359788
168728,409058,444133,719863,757409,1237111,1425402,1811909,1901463,2107028,2337894,2175858,1769994,1679149,1600663,1164092,997413,734053,233946
58980,117626,101220,930543,978084,1351685,1677888,2123946,2921223,2836063,2684045,2993824,3260789,2683180,2446063,2120213,1301386,756936,257838
177313,419440,740246,1075229,955323,1608553,1697569,2162963,2640304,2542001,2992835,2251599,2204039,1960910,1945961,1642190,1029204,1012195,399486
670098,777920,1100403,1422131,2158800,2552302,3280348,3496975,3905649,3989476,3340362,2954536,2611634,2258563,1132143,1346794,313599,630717,75970
89310,471836,756292,870511,1177223,1426222,1371933,2414166,2247267,2519532,2215689,1374384,1285521,1438720,895204,964511,489719,149986,162190
265950,957831,945125,726790,1683991,2106525,2439092,2456282,3097842,3401762,3472818,2397157,2826626,2356826,1966561,1406552,1063188,733178,343924
2535,48102,121658,209133,740258,893183,862594,1082376,1358939,1796223,1534235,1473811,1588359,1467593,1181314,851413,646363,400466,114285
427210,667649,1313060,1959193,2023993,2517245,2606250,2897461,3310977,3591293,2783294,3042451,2313476,1648071,1568264,835600,1088769,512182,457737
325050,378275,765952,791694,1504145,1902296,2340811,2677864,2726675,3479773,2948940,3007937,2661554,2237343,1799605,951760,663716,359013,61912
80512,531216,885172,1193296,1535559,1179263,1821797,1381387,2630230,2294024,3293422,1923320,2683228,1149888,1658555,886934,1574447,1100613,867386
348099,776813,899737,1143127,1504214,2282774,2261320,2270908,2992116,3212920,2717413,2083725,1823663,1603342,951151,668682,590162,239588,31164
401302,420839,402285,1063065,1566568,1026509,1832306,2572647,1710159,2105873,2266542,1552728,1836194,1570431,874069,1638137,1009974,233975,289395
136444,234323,280507,412781,918622,1011155,1389914,1447768,1676223,2349262,2033931,1965665,1780814,1908015,1203570,1222857,478645,487752,498680
657450,460251,874364,1053380,1667763,1866282,2471157,2407979,2938214,3413205,2876394,2656824,2270250,2360847,2024918,1425288,937262,1070392,610280
59268,269255,329041,840591,1036884,898550,1249236,1795662,1320154,1581228,2053534,1820898,1163852,918545,1094308,605886,905316,222632,282552
253110,804323,765670,273290,1086842,1143235,1691362,2377939,2071010,2563946,2592071,1833031,1858048,1828537,1014327,956798,662150,187781,82626
107930,189224,608137,889140,1077454,1625139,1274596,2449478,1616669,2195072,1456451,1675589,1259745,865803,340904,476547,478824,149086,90424
138663,398721,755139,1067512,1006330,1175249,1067030,1680258,2220634,2798491,2645994,2053562,1475220,1584264,1550005,1796936,1562256,1055923,365470
252900,315129,1176065,1453034,2238987,1708981,2335744,2421734,3410117,2741793,2917323,2852564,2533561,1787893,1354091,1390580,1271520,988644,232716
69225,409617,322305,343828,550945,530022,509601,1285056,1030726,1287187,1284061,1320381,1174297,1060646,492210,618438,657456,441812,406616
113661,62594,540447,701487,1027638,1626955,1430805,1837008,1983293,2476008,1898383,2431385,1729734,1260620,1357393,986844,535131,345654,498480
121352,717436,810914,1248277,1341629,1750798,1431938,1983007,2395596,2149116,2807738,2320059,1693493,1250203,1632045,1036520,575480,924345,585900
29800,108375,346644,578165,898677,1257632,1437613,1160981,1086881,1375268,1837187,1740853,1150987,975873,641209,573387,268903,436531,487084
545370,388285,1322491,1596957,2387218,3026949,3340347,3639044,3886251,4265190,3539775,3474610,2693511,2284052,1773812,1262934,875880,667442,362292
250792,144813,215977,942036,1157227,1136775,1908936,2254955,2602551,2917221,2371179,2583514,3096592,2229128,1394254,1320314,1154041,735467,229152
592171,1227561,1679448,1746403,2255746,2907985,3039630,3588607,3384282,3832113,2984459,2908125,2108696,1929015,1680061,944049,774727,385352,227115
24616,324026,684118,1180340,1474046,1444696,1868800,1931560,1605789,1894409,2134647,1422484,892224,1110692,747331,217104,453565,349530,3899
724172,446744,1015398,851403,1263356,894758,1152329,1984556,2059966,2158159,1484857,1677818,1046311,1166358,1322557,1272112,877374,570378,50706
423940,500471,766011,900039,1453239,1264003,1725429,1732663,1980610,1845155,1937117,1756773,1834799,1570036,1102007,812636,588910,264408,30330
883071,897162,830485,1101857,2091424,1502069,1802507,1786721,2335549,1646941,1462300,1278976,1428127,809641,613856,405007,312946,261939,42076
635283,1145739,964528,1358161,1064094,1572121,1725919,2803218,1933823,3376154,1810411,2248973,1363757,2029944,988055,1747640,667504,743092,364999
43132,231469,135664,327230,481022,855238,671979,1249435,1229028,1655132,1263112,1269490,1210124,1299402,869638,738307,484125,298027,47571
179316,636533,932574,994231,1785231,1983024,1919703,2263755,1878567,2687133,1546583,1515257,1665684,852202,807459,404484,448614,135713,78921
307395,728622,501486,1030496,1253263,1233540,1126864,867263,1456988,1917738,1546782,834547,1019672,975254,684002,184429,348854,443011,237134
80475,374090,697409,982947,1360608,1665231,2143948,2611891,2571611,2384592,2340792,1973993,2114980,1790784,1171444,808343,577943,108875,164176
181760,815680,1674632,1815352,1385204,1314700,1725172,2280798,2241844,2524608,1690000,1809470,821164,1137755,807921,673009,292332,61377,55845
64602,384577,797234,878676,1451997,1947932,2568678,2764388,2203829,2771242,2166126,2275049,1929375,1552421,1575478,620541,610549,151393,182664
469476,625398,1253682,1974040,1255311,1700635,2258559,2552056,2830787,1785626,2249005,2269391,1072348,976377,813335,822266,606039,21981,204
179010,266270,146274,508644,318446,705518,1090709,739435,1022275,1465866,967913,1086208,1102508,899984,962841,698756,521612,159617,226840
156558,475541,314216,349374,924686,1305351,971498,1115876,1670817,2223816,1578220,1313810,1548959,1734601,1227957,908638,699281,582625,373592
313120,490740,1166742,1287904,1689498,1563321,1221615,1846251,2691188,1791697,1453483,2354951,1564014,692032,948142,1206062,599165,265110,32301
232750,239645,468714,729809,796808,1123316,1300915,1301228,1534828,1818337,1547176,1467588,1162574,949731,758752,606340,265559,324986,42319
335920,521962,879961,1182183,1768201,1904063,1983261,2028922,2627381,2354136,1909158,2068079,1925030,1183329,693315,834497,716836,348142,15840
130834,197648,668394,921384,1385508,1919117,1921896,2308805,2292597,2326363,2697174,2497056,1760339,1353670,845364,929294,821918,244833,10056
525380,285301,420786,785114,1096832,1611256,1785391,1990685,2024058,2075231,1639009,1464821,1159757,937894,684846,392394,228014,129108,44616
135780,648614,1356798,1890551,2367633,2691397,2485559,2373421,2418631,2376768,2217532,1572559,1208547,748408,412749,242557,320213,215127,2790
642804,405448,775959,1042506,1789199,1465057,2194281,2511521,2783016,2877269,2560901,2678572,2385223,1658649,1432987,1553305,950735,512084,223108
584348,1262836,982000,1290630,1403766,1546470,1948724,1531297,1936196,2283073,2168258,1215460,1553067,884076,1208960,647173,514500,385706,485060
503820,1006424,1170902,1121876,853684,1706744,2048584,2616839,3018991,2700872,2254916,1420634,1709844,1883903,1936955,1572624,1156026,699570,53898
359260,550074,978936,1218293,1161121,1712437,1147669,2341634,1807184,2516174,1785932,1602896,1243178,1002971,1008314,809755,565052,239400,56252
819280,676269,834269,1027032,1192676,1685715,2216240,2292566,2325264,2819051,2022108,2216269,1743916,1534909,1187677,1124597,541548,407830,218160
831896,1234900,929616,1123962,2002374,2586028,2798882,3590219,3827737,3334122,2984818,2754049,2903745,2291549,1683096,1204745,628598,98326,2288
266952,359418,791290,1112076,1339674,1311280,2042399,2218564,2528668,3122851,2889135,2489005,2103409,2168356,1180058,1715153,1083377,547253,483378
325920,398708,852821,831073,1051830,1570984,1423821,2057619,1839333,1692174,1492954,1087739,976575,796834,575896,289231,205005,105167,37366
82600,34141,294212,392753,529163,647098,744933,1337826,1752514,1165233,1138347,1448366,1727528,1180941,565010,438748,795267,440885,2900
33350,83058,425075,636165,1174909,1547400,1767553,1698321,1872117,1692197,1599065,1866819,1398949,1246258,841825,503003,277878,227234,29580
27951,227876,461209,940192,916141,1001910,878825,979318,1417612,1578585,2063403,1558028,1257703,810180,907900,869521,539452,763812,270882
4660,109831,298504,512996,402595,769920,1072578,1339262,1256812,2058988,2012237,1631553,1178220,1662596,1607450,1162918,1389605,1269961,609609
608424,821894,1428175,1523514,1681636,2185069,2169967,2865558,2410444,3173673,2574997,2512690,1789813,1189536,1126905,966728,1012817,398024,179452
